name,category,city,Website,phone_no,fb_address,contact_email,lat,lng,map_id
Sans Bakery,Bakery,"The Falchi Building, 3100 47th Ave, Long Island City, NY 11101, USA",https://sansbakery-nyc.com/,1 718-707-9800,https://www.facebook.com/SansBakery/,info@sansbakery-nyc.com,40.7420043,-73.935431,https://goo.gl/maps/JTdhqyYmz2vUd6Qd9
Krumville Bakeshop,Bakery,"630 Flushing Ave 8th floor, Brooklyn, NY 11206, USA",https://www.krumvillebakeshop.com/,1 917-406-7447,https://www.facebook.com/KrumvilleBakeShop/,orders@krumvillebakeshop.com,40.6996109,-73.9479221,https://goo.gl/maps/UWFXUZxJgbGrKY7G6
Vibrant,Cafe/Restaurant,"1931 Fairview St, Houston, TX 77006, USA",https://www.wearevibrant.com/,1 832-409-6423,https://www.facebook.com/vibranthoutx/,,29.7445548,-95.4057563,https://goo.gl/maps/UgvuNEULjv6EX8317
Wilde Kitchen,Cafe,"Macquarie St & Florence St, Teneriffe QLD 4005, Australia",http://www.wildekitchen.com.au/,61 07 3161 2088,https://www.facebook.com/wildekitchenaus/,info@wildekitchen.com.au,-27.4563007,153.0497727,https://goo.gl/maps/pd9DsC6981cnLijW6
Cloisters,Cafe,"500 ? 8109
 Gifu prefecture Gifu city 10 Asahi-machi
 Arrow Court Underground Floor
",https://www.cloisters.info,81 058-214-4948,https://www.facebook.com/cloisters.gf,?,?,?,?
Japan Crepe,Cafe,"Saga Prefecture
Kanzaki 113-1 Red Brick Hall
",https://akarengacrepe.amebaownd.com,81 080-2742-6863,?,?,33.309816,130.374164,https://goo.gl/maps/4wLKbzfcuqPBmp9MA
Dovetail on Overend,Bakery/Cafe,"85 Overend St, Norman Park QLD 4170, Australia",,61 497 876 553,https://www.facebook.com/DovetailOnOverend,,-27.4760113,153.0607568,https://goo.gl/maps/LEPGHAUUPUJpZ2uL9
Donde Thiago,Food Truck,,https://www.dondethiago.com/,1 339-832-6079,https://www.facebook.com/dondethiago/,info@dondethiago.com,N/A,N/A,N/A
Sweet Sense Gluten Free Baked Goods,Bakery,"17R, Court St, Plymouth, MA 02360, USA",https://www.sweetsensegf.com/,1 781-248-1594,https://www.facebook.com/sweetsenseglutenfree/,info@sweetsensegf.com,41.9575283,-70.6656068,https://goo.gl/maps/szLR4WmcPsGLYrJG6
Little Rabbit Baking Company,Bakery,"1648 Whitney Ave, Hamden, CT 06517, USA",https://www.littlerabbitbaking.com,1 203-626-1140,https://www.facebook.com/littlerabbitbaking/,,41.359524,-72.910014,https://goo.gl/maps/Qyx3ipjwCkV9LaAN7
Auntie Cathie's Kitchen,Bakery/Cafe,"159 Main St, Agawam, MA 01001, USA",https://www.auntiecathies.com,1 413-788-0022,https://www.facebook.com/pages/category/Cafe/Auntie-Cathies-Kitchen-288012575275/,,42.086475,-72.621169,https://goo.gl/maps/RgrgY2T8uZdn7YT57
Vinland,Restaurant,"593 Congress St, Portland, ME 04101, USA",http://vinland.me,1 207-653-8617,https://www.facebook.com/vinlandmaine/,info@vinland.me,43.6544019,-70.2629967,https://goo.gl/maps/hTFCBEcUG6bdkXtZ7
Sweet Cindy's Gluten Free Bakery,Bakery,"55 W 1st St S Ste 1, Fulton, NY 13069, USA",http://www.sweetcindysglutenfreebakery.com/home.html,1 315-598-3669,https://www.facebook.com/Sweet-Cindys-Gluten-Free-Bakery-352678074935918/,sweetcindygf@hotmail.com,43.3221112,-76.4215435,https://goo.gl/maps/gq76WAuLMYyi67tU7
Deborah's Sweet Treats,Bakery,"7421 Oswego Rd, Liverpool, NY 13090, USA",http://www.deborahssweettreats.net/,1 315 635-2400,https://www.facebook.com/DeborahsSweetTreats/,deborahgratton@yahoo.com,43.1289743,-76.2236106,https://goo.gl/maps/AvRbksxAHqTH3tmA9
